Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.53697204589844,85.21693875406713,81.43502463468259,84.79214058891952,201662400
2020-06-12,82.24089813232422,84.42557378125964,81.12914422822645,83.67793248531777,200146000
2020-06-15,83.25799560546875,83.91097154593938,80.73105294291301,80.8936931849323,138808800
2020-06-16,85.46453857421875,85.73641564112751,83.67796229617407,85.31403982782714,165428800
2020-06-17,85.34557342529297,86.27041892651324,85.22420254683476,86.20973348728414,114406400
2020-06-18,85.37956237792969,85.79707850372552,84.77027818647716,85.3018832364117,96820400
2020-06-19,84.89165496826172,86.55200784219969,83.7823232639959,86.08594777647562,264476000
2020-06-22,87.11272430419922,87.25594103734062,85.23875783411975,85.28487935589797,135445200
2020-06-23,88.97213745117188,90.39217823600704,87.93805517776225,88.35800109154899,212155600
2020-06-24,87.40159606933594,89.52073426597426,87.0277716909011,88.60074093656063,192623200
2020-06-25,88.56192779541016,88.60076737690606,86.7971973695663,87.55698047781466,137522400
2020-06-26,85.84077453613281,88.67842646058456,85.69269820221506,88.45753055778336,205256800
2020-06-29,87.81914520263672,87.91381807885391,85.27035580648712,85.74855754188997,130646000
2020-06-30,88.55218505859375,88.83862594589743,87.38702765304257,87.40644373304936,140223200
2020-07-01,88.38468933105469,89.1735999676267,88.33614542892262,88.62986085325258,110737200
2020-07-02,88.38468933105469,89.92853061349525,88.2706078274939,89.29254845481343,114041600
2020-07-06,90.74901580810547,91.21750566495867,89.78290085821105,89.81445847482968,118655600
2020-07-07,90.46743774414062,91.90689477197918,90.35577859564587,91.12769570514304,112424400
2020-07-08,92.57443237304688,92.60598999002299,91.35829367263958,91.44568456641123,117092000
2020-07-09,92.9725341796875,93.52112558076603,91.92388788228862,93.46772209132743,125642800
2020-07-10,93.13517761230469,93.19344068515322,91.95545594958702,92.56716265530444,90257200
2020-07-13,92.70550537109375,97.05301113101872,92.49189143951854,94.44110745330646,191649200
2020-07-14,94.23963928222656,94.43139994531549,91.15196369614016,92.08651357687286,170989200
2020-07-15,94.88775634765625,96.3660528370159,93.68861141203081,96.11602911039955,153198000
2020-07-16,93.72017669677734,94.57705491810681,93.1206041798998,93.75901627207651,110577600
2020-07-17,93.53083801269531,94.32703078332698,93.05748856156698,94.17167989066034,92186800
2020-07-20,95.50189971923828,95.64026431606665,93.2735318869254,93.61822848479565,90318000
2020-07-21,94.18379974365234,96.36847551090202,93.93377603549384,96.29322616043909,103433200
2020-07-22,94.44837951660156,95.13048319018023,93.7978334534124,93.88521692105434,89001600
2020-07-23,90.14945220947266,94.25906916667438,89.33869547436655,94.18139001162552,197004400
2020-07-24,89.92609405517578,90.27079055144382,86.55683785108323,88.3458505210286,185438800
2020-07-27,92.05738830566406,92.14963136535167,90.76600769371073,90.98932597811024,121214000
2020-07-28,90.54512023925781,91.80495076068121,90.54026066225798,91.62774658169793,103625600
2020-07-29,92.28072357177734,92.4652097102924,90.99176520648089,91.02817499490048,90329200
2020-07-30,93.3973388671875,93.50171606500183,91.0451701940575,91.45297464683811,158130000
2020-07-31,103.17496490478516,103.32546361824967,97.89775374108596,99.89795098088912,374336800
2020-08-03,105.77473449707031,108.39634285363456,104.76007559751676,105.05864325676774,308151200
2020-08-04,106.48112487792969,107.57346303949086,105.24071035791958,105.96408362952798,173071600
2020-08-05,106.8670883178711,107.18750930435041,105.7359105258887,106.20197808875795,121776800
2020-08-06,110.5956039428711,111.09079936072429,106.60978715863384,107.1996480400792,202428800
2020-08-07,108.08111572265625,110.57370522818017,107.28348737773852,110.11652664854778,198045600
2020-08-10,109.65204620361328,110.67096868829299,106.99895752533313,109.52802230986417,212403600
2020-08-11,106.39102935791016,109.41374870805336,106.13082551643784,108.91523371041885,187902400
2020-08-12,109.92682647705078,110.18459606710258,107.28832830062758,107.48286886703565,165598000
2020-08-13,111.87226867675781,112.87660092461535,110.81929757369635,111.30809060988061,210082000
2020-08-14,111.77256774902344,111.86254295487012,109.96087794353791,111.69718271594931,165565200
2020-08-17,111.48075866699219,112.92038434329335,110.85335892216301,112.89606491291276,119561600
2020-08-18,112.40970611572266,112.83527017348905,110.89712956784018,111.2327184122214,105633600
2020-08-19,112.55075073242188,113.96605702763473,112.4559145982573,112.81824963342837,145538000
2020-08-20,115.04820251464844,115.16249715621257,112.5750641732495,112.59208851632775,126907200
2020-08-21,120.97689056396484,121.46081519508728,115.9965737811265,116.00872978262599,338054800
2020-08-24,122.42383575439453,125.27147262052793,120.55621925237116,125.18635090264807,345937600
2020-08-25,121.41949462890625,121.76481270817138,119.6953532443396,121.29547815768062,211495600
2020-08-26,123.07068634033203,123.52786489142996,121.66997034058484,122.73753168290901,163022400
2020-08-27,121.59944915771484,124.00692412752836,120.45406865293813,123.67376948239601,155552400
2020-08-28,121.4024887084961,122.99287708889368,121.17876033216808,122.57460810630094,187630000
2020-08-31,125.51949310302734,127.426026441553,122.56243764607389,124.0993334865447,225702700
2020-09-01,130.51927185058594,131.12236700060433,126.96885769324331,129.13801430731166,151948100
2020-09-02,127.81512451171875,134.21560999413165,123.53517174267225,133.83625061161388,200119000
2020-09-03,117.5821304321289,125.32496358779086,117.21250032267771,123.44762527133629,257599600
2020-09-04,117.65994262695312,120.32518728542867,107.86467480854796,116.79422439020836,332607200
2020-09-08,109.74202728271484,115.74369462203643,109.60584737773415,110.84119577898701,231366600
2020-09-09,114.11925506591797,115.88960121264321,112.11545871886855,114.06089437114895,176940500
2020-09-10,110.39374542236328,117.21249954875044,109.43075684011971,117.07631964504925,182274400
2020-09-11,108.94438934326172,112.08627097984936,106.9989538192749,111.44427369473487,180860300
2020-09-14,112.21273803710938,112.76718694572703,109.72258257682635,111.59019917203862,140150100
2020-09-15,112.3878173828125,115.5880598889027,110.51047170055435,115.10170098076587,184642000
2020-09-16,109.07085418701172,112.83527508788637,108.98331313922904,112.08628557894545,154679000
2020-09-17,107.32967376708984,109.13892938917895,105.74414649450532,106.72659350722516,178011000
2020-09-18,103.9251708984375,107.85495187903756,103.19563251538361,107.38805146978207,287104900
2020-09-21,107.0767822265625,107.18378178328017,100.28720839881021,101.68792447129736,195713800
2020-09-22,108.75957489013672,109.78093154907663,106.18187865602258,109.60584204815116,183055400
2020-09-23,104.1975326538086,109.05139236274285,103.85707548927341,108.57476272214053,150718700
2020-09-24,105.26751708984375,107.24213295365429,102.13536471776598,102.30072495573343,167743300
2020-09-25,109.21675109863281,109.37238950555708,104.7325215412831,105.471789131678,149981400
2020-09-28,111.8236312866211,112.17381026918468,109.70310630165157,111.87227014246227,137672400
2020-09-29,110.97738647460938,112.16410355161308,110.47157640996382,111.42484325876565,99382200
2020-09-30,112.65045166015625,114.06089699323232,110.52020461838681,110.68556487153249,142675200
2020-10-01,113.60371398925781,114.50834184995564,112.66990578164197,114.430522644009,116120400
2020-10-02,109.9365463256836,112.22243875656639,109.15837665285366,109.81009570192602,144712000
2020-10-05,113.32161712646484,113.46752627225055,110.45210275141814,110.80228173280487,106243800
2020-10-06,110.07273864746094,112.95198215292027,109.18756197702983,112.54343507820363,161498200
2020-10-07,111.94036102294922,112.39753955518432,111.01627470298001,111.49291174621311,96849000
2020-10-08,111.83336639404297,113.22435314166701,111.46372888130158,113.07844398775582,83477200
2020-10-09,113.77881622314453,113.80799657332764,111.78474151981321,112.13492056450798,100506900
2020-10-12,121.00611114501953,121.76482993780782,116.02579270598136,116.78451149876966,240226800
2020-10-13,117.79610443115234,121.96906398707827,116.38566682510655,121.85233519891545,262330500
2020-10-14,117.88365173339844,119.67344860704317,116.35648535401263,117.69883300924619,150712000
2020-10-15,117.41676330566406,117.89339294386203,114.92660814304054,115.48105698538242,112559200
2020-10-16,115.77288055419922,118.23386306147651,115.56861068687554,117.97122507402565,115393800
2020-10-19,112.81580352783203,117.1346651236104,112.50453415677372,116.68721586654202,120639300
2020-10-20,114.3040771484375,115.73397358180452,112.4753628325675,113.02981171272529,124423700
2020-10-21,113.68153381347656,115.47133103249566,113.27298669065874,113.4869857975519,89946000
2020-10-22,112.59207153320312,114.81959591240101,111.46371546147097,114.24568862177946,101988000
2020-10-23,111.90145874023438,113.37026472424279,111.16219112016253,113.2146263110706,82572600
2020-10-26,111.91118621826172,113.37026292295224,109.80038294532771,110.89955881245987,111850700
2020-10-27,113.41889953613281,114.08034796929371,111.41510314504899,112.33918213169002,92276800
2020-10-28,108.16620635986328,112.28080553761286,108.06893607313397,111.91117547954262,143937800
2020-10-29,112.173828125,113.73990454040626,109.13894560010584,109.30431328354058,146129200
2020-10-30,105.89005279541016,108.93465662193633,104.78115517571706,108.03002883521329,190272600
2020-11-02,105.80250549316406,107.66039994190102,104.39206773628062,106.13323338437135,122866900
2020-11-03,107.42696380615234,108.44831311565359,105.76361714103741,106.66824505588045,107624400
2020-11-04,111.81391906738281,112.4364579265143,109.28485402450514,111.02601994719268,138235500
2020-11-05,115.78260803222656,116.35651544029349,113.68154127114309,114.7320709410606,126387100
2020-11-06,115.65106201171875,116.14799861229584,113.15660323122867,115.2905328204704,114457900
2020-11-09,113.34172058105469,118.86654305221815,113.07863698273503,117.41469537353174,154515300
2020-11-10,113.00070190429688,114.57921861893705,111.20780945261693,112.59145738080137,138023400
2020-11-11,116.43058013916016,116.5669949893343,113.45867669287837,114.18947371911923,112295000
2020-11-12,116.15773010253906,117.44393234617952,115.53411734404979,116.55723597528558,103162300
2020-11-13,116.20645904541016,116.60595750533835,114.85204931664111,116.38185060768497,81581900
2020-11-16,117.2198486328125,117.89217685699917,115.12489562341473,115.87517731633525,91183000
2020-11-17,116.3331298828125,117.58035548799745,115.91413933412841,116.48903680048612,74271000
2020-11-18,115.00797271728516,116.75214266209578,114.97874202316832,115.57312425038518,76322100
2020-11-19,115.60232543945312,116.01156992074252,113.81917921291296,114.57920680217912,74113000
2020-11-20,114.33563232421875,115.72901901434005,114.28691698070739,115.60235020034797,73604300
2020-11-23,110.93496704101562,114.60844359187396,110.83752894194268,114.1797070350925,127959300
2020-11-24,112.22117614746094,112.8837656693911,109.70723289360379,110.99344264268959,113874200
2020-11-25,113.05915832519531,113.760724582734,112.22117723247423,112.59145244287018,76499200
2020-11-27,113.60482788085938,114.4817857816356,113.24430611291088,113.58534323153174,46691300
2020-11-30,116.00184631347656,117.87268484188316,113.8191939296174,113.97510085734369,169410200
2020-12-01,119.57786560058594,120.30866252291607,116.93725361331916,117.91164950975933,127728200
2020-12-02,119.92866516113281,120.21124090192977,117.79473547645512,118.89580031413836,89004200
2020-12-03,119.79224395751953,120.61073301099076,119.08093162233982,120.3573879750848,78967600
2020-12-04,119.11990356445312,119.7142856820755,118.40859125787107,119.46094065635505,78260400
2020-12-07,120.58149719238281,121.38050156328545,119.1199032870206,119.17836466433876,86712000
2020-12-08,121.19537353515625,121.78001709074977,119.93840178511279,121.18563492753421,82225500
2020-12-09,118.66194915771484,122.72517888074941,117.90192143214601,121.34153828117272,115089200
2020-12-10,120.08455657958984,120.69843079499793,117.07367661772612,117.41471371847992,81312200
2020-12-11,119.27581024169922,119.61684733291102,117.46343320377245,119.29529488946088,86939800
2020-12-14,118.66194915771484,120.19175065083598,118.42809618847487,119.46095361716566,79184500
2020-12-15,124.6057357788086,124.62522785843208,120.95175142467582,121.15637365642122,157243700
2020-12-16,124.5375747680664,125.08323425602103,123.31957952955842,124.14782223898622,98208600
2020-12-17,125.40475463867188,126.2622278245828,124.76164974923869,125.59963085326014,94359800
2020-12-18,123.41700744628906,125.79453619074846,122.89083268641434,125.65812133826819,192541500
2020-12-21,124.94677734375,125.02473079695858,120.2891663082695,121.81896751574804,121251600
2020-12-22,128.50335693359375,130.9685777717825,126.33044301842824,128.24026583476893,168904800
2020-12-23,127.60688018798828,129.03922833172223,127.43148121301886,128.776152171418,88223700
2020-12-24,128.59103393554688,130.04288924480903,127.74331422195132,127.95768251910687,54930100
2020-12-28,133.190185546875,133.82353697075987,130.09159867672324,130.55931944043445,124486200
2020-12-29,131.41676330566406,135.236393246922,130.9003346955004,134.5153498347467,121047300
2020-12-30,130.29624938964844,132.50813272871576,129.98443549687033,132.1086267541331,96452100
2020-12-31,129.2926025390625,131.2901172342019,128.34743726674927,130.6470123311244,99116600
2021-01-04,126.09657287597656,130.18903254892197,123.5144223383572,130.10134048912553,143301900
2021-01-05,127.6556167602539,128.3669365572837,125.14167325368666,125.58990196321088,97664900
2021-01-06,123.3585205078125,127.69458676031306,123.1441522185317,124.4498466014008,155088000
2021-01-07,127.56792449951172,128.25975221212653,124.58627507251094,125.0734730800105,109578200
2021-01-08,128.66896057128906,129.23411188523488,126.89555318600054,129.0392208425577,105158200
2021-01-11,125.6775894165039,126.8371230123308,125.20988350887804,125.88221911439801,100384500
2021-01-12,125.50220489501953,126.36941672040446,123.6118743194809,125.2098831281038,91951100
2021-01-13,127.53868103027344,128.08434036510624,125.20013677581811,125.46321296847564,88636800
2021-01-14,125.60936737060547,127.64585104411022,125.46319907832084,127.45097485583084,90221800
2021-01-15,123.88469696044922,126.8858381851589,123.74828212605794,125.48270567821912,111598500
2021-01-19,124.55704498291016,125.41451823804258,123.6898331200979,124.5083222083043,90757300
2021-01-20,128.64950561523438,129.09773432738962,125.25861162121556,125.36579577837638,104319500
2021-01-21,133.36558532714844,136.0938972964428,130.1695674073792,130.3741971240205,120150900
2021-01-22,135.50924682617188,136.26927444924834,131.56294040290453,132.7906739013892,114459400
2021-01-25,139.26065063476562,141.3750878076961,133.04400046392547,139.40681893054085,157611700
2021-01-26,139.49453735351562,140.60534821810342,137.75036015705467,139.92327397986588,98390600
2021-01-27,138.42269897460938,140.605351455325,136.8149514568833,139.75761679075893,140843800
2021-01-28,133.57994079589844,138.35448999967483,133.19992695994156,135.9477307492471,142621100
2021-01-29,128.581298828125,133.2389103783543,126.8761058794983,132.3522064767238,177523800
2021-02-01,130.7054901123047,131.9137466089755,127.57767214071629,130.32547623427098,106239800
2021-02-02,131.53375244140625,132.81994773360248,131.1634771162088,132.2547961360246,83305400
2021-02-03,130.51058959960938,132.2937358859012,130.189037167514,132.28398241128824,89880900
2021-02-04,133.87228393554688,133.88202254434577,131.14397179324723,132.81019572037076,84183100
2021-02-05,133.45753479003906,134.10160078327885,132.57927381040088,134.0332988756867,75693800
2021-02-08,133.60391235351562,133.65270793576502,131.6619613464302,132.74515775495385,71297200
2021-02-09,132.72561645507812,134.55046970081816,132.56949146196018,133.32088673165194,76774200
2021-02-10,132.12062072753906,133.68199010871433,131.15452174777565,133.1842959871747,73046600
2021-02-11,131.86688232421875,133.09645045385943,130.53972304081887,132.61827762495054,64280000
2021-02-12,132.10107421875,132.25721410503192,130.46165008374714,131.10571594692075,60145100
2021-02-16,129.97372436523438,132.72561913740805,129.58337464875356,132.21818684146174,80576300
2021-02-17,127.68048095703125,129.02716157528442,126.3435683892599,128.08058387844284,97918500
2021-02-18,126.5777587890625,126.86074929343846,124.33329640042257,126.08006478126129,96856700
2021-02-19,126.73387145996094,127.55359830773989,125.68971775254775,127.09494675980639,87668800
2021-02-22,122.95734405517578,126.58751445183981,122.56700179136556,124.91880108792212,103916400
2021-02-23,122.82074737548828,123.65022018140999,115.5311309097856,120.77145942992851,158273000
2021-02-24,122.32304382324219,122.52797184498519,119.2783904200208,121.92294838417055,111039900
2021-02-25,118.06834411621094,123.40625632255099,117.62921364696236,121.66924076662798,148199500
2021-02-26,118.33182525634766,121.83513064841705,118.2732690688628,119.62970286388716,164560400
2021-03-01,124.70413208007812,124.84075076896436,119.82487191939815,120.76168897682948,116307900
2021-03-02,122.09861755371094,125.6116836281733,121.99127322699131,125.3091718593238,102260900
2021-03-03,119.11248779296875,122.67434893414126,118.89779917065528,121.79608068156783,112966300
2021-03-04,117.2291030883789,120.61531086428089,115.75557186593713,118.80998607618001,178155000
2021-03-05,118.48796081542969,118.99540807937608,114.73093169979428,118.05859095189125,153766600
2021-03-08,113.55015563964844,118.07810897497683,113.40377632957288,118.00979962296303,154376600
2021-03-09,118.16590881347656,119.11248639429279,115.92145380009946,116.1556561829824,129525800
2021-03-10,117.08272552490234,119.2198363292163,116.56551771410868,118.75143154135017,111943300
2021-03-11,119.01490783691406,120.23472282472085,118.33181442180619,119.58090377809478,103026500
2021-03-12,118.10736083984375,118.24397951783547,116.28252245017181,117.49257678888105,88105100
2021-03-15,120.99588775634766,121.00564836102156,117.51209640376013,118.47819524715763,92403800
2021-03-16,122.5377426147461,124.1478999993401,121.7082698545493,122.6646007020175,115227900
2021-03-17,121.74728393554688,122.8207195259956,119.38571670236878,121.05442998675579,111932600
2021-03-18,117.61944580078125,120.20545520924264,117.41451776473627,119.91269661765824,121229700
2021-03-19,117.09248352050781,118.49771283246503,116.78997177230154,117.00466041109058,185549500
2021-03-22,120.4103775024414,120.87878973760397,117.35596342731434,117.42427276940472,111912300
2021-03-23,119.58090209960938,121.23984748167706,119.19055981995824,120.35182605450146,95467100
2021-03-24,117.19007110595703,119.9322204758505,117.17055734049535,119.8541505236829,88530500
2021-03-25,117.67798614501953,118.7221549060971,116.1263850777415,116.6533460379,98844700
2021-03-26,118.28301239013672,118.54649658241553,116.04831056099164,117.44377912870549,94071200
2021-03-29,118.45867156982422,119.61993781154605,117.81461313280423,118.71239516993987,80819200
2021-03-30,117.0046615600586,117.49258758203952,115.98977454091903,117.20958959587135,85671900
2021-03-31,119.20033264160156,120.53724522159463,118.2244805650353,118.71240660331843,118323800
2021-04-01,120.02979278564453,121.18129841261401,119.53210619432762,120.67385866207343,75089100
2021-04-05,122.85975646972656,123.11348004996272,120.09809378856455,120.87877829152542,88651200
2021-04-06,123.16226959228516,124.06005156938677,122.61579490103361,123.44526754172878,80171300
2021-04-07,124.81147003173828,124.830983795515,122.11811647580448,122.79145672607788,83466700
2021-04-08,127.21206665039062,127.24134101901195,125.41650255345681,125.83611176390906,88844600
2021-04-09,129.788330078125,129.82735761061758,126.34357333569822,126.66560631746748,106686700
2021-04-12,128.07081604003906,129.6419382844939,127.47554575138676,129.31990535224077,91420000
2021-04-13,131.18377685546875,131.4082335358879,128.7441468621112,129.2418409105608,91266500
2021-04-14,128.84170532226562,131.7399862101134,128.48064493977606,131.6814374875817,87222800
